Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
group19,com.github.codergate.dto.pullRequest,Repo,setNodeId,3,1,1,309,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getName,3,1,0,314,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setName,3,1,1,319,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getFullName,3,1,0,324,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setFullName,3,1,1,329,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getPrivate,3,1,0,334,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setPrivate,3,1,1,339,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getOwner,3,1,0,344,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setOwner,3,1,1,349,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getHtmlUrl,3,1,0,354,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setHtmlUrl,3,1,1,359,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getDescription,3,1,0,364,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setDescription,3,1,1,369,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getFork,3,1,0,374,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setFork,3,1,1,379,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getUrl,3,1,0,384,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setUrl,3,1,1,389,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getForksUrl,3,1,0,394,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setForksUrl,3,1,1,399,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getKeysUrl,3,1,0,404,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setKeysUrl,3,1,1,409,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getCollaboratorsUrl,3,1,0,414,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setCollaboratorsUrl,3,1,1,419,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getTeamsUrl,3,1,0,424,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setTeamsUrl,3,1,1,429,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getHooksUrl,3,1,0,434,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setHooksUrl,3,1,1,439,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getIssueEventsUrl,3,1,0,444,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setIssueEventsUrl,3,1,1,449,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getEventsUrl,3,1,0,454,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setEventsUrl,3,1,1,459,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getAssigneesUrl,3,1,0,464,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setAssigneesUrl,3,1,1,469,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getBranchesUrl,3,1,0,474,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setBranchesUrl,3,1,1,479,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getTagsUrl,3,1,0,484,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setTagsUrl,3,1,1,489,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getBlobsUrl,3,1,0,494,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setBlobsUrl,3,1,1,499,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getGitTagsUrl,3,1,0,504,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setGitTagsUrl,3,1,1,509,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getGitRefsUrl,3,1,0,514,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setGitRefsUrl,3,1,1,519,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getTreesUrl,3,1,0,524,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setTreesUrl,3,1,1,529,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getStatusesUrl,3,1,0,534,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setStatusesUrl,3,1,1,539,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getLanguagesUrl,3,1,0,544,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setLanguagesUrl,3,1,1,549,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getStargazersUrl,3,1,0,554,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setStargazersUrl,3,1,1,559,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getContributorsUrl,3,1,0,564,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setContributorsUrl,3,1,1,569,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getSubscribersUrl,3,1,0,574,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setSubscribersUrl,3,1,1,579,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getSubscriptionUrl,3,1,0,584,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setSubscriptionUrl,3,1,1,589,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getCommitsUrl,3,1,0,594,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setCommitsUrl,3,1,1,599,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getGitCommitsUrl,3,1,0,604,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setGitCommitsUrl,3,1,1,609,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getCommentsUrl,3,1,0,614,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setCommentsUrl,3,1,1,619,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getIssueCommentUrl,3,1,0,624,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setIssueCommentUrl,3,1,1,629,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getContentsUrl,3,1,0,634,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setContentsUrl,3,1,1,639,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getCompareUrl,3,1,0,644,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setCompareUrl,3,1,1,649,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getMergesUrl,3,1,0,654,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setMergesUrl,3,1,1,659,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getArchiveUrl,3,1,0,664,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setArchiveUrl,3,1,1,669,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getDownloadsUrl,3,1,0,674,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setDownloadsUrl,3,1,1,679,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getIssuesUrl,3,1,0,684,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setIssuesUrl,3,1,1,689,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getPullsUrl,3,1,0,694,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setPullsUrl,3,1,1,699,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getMilestonesUrl,3,1,0,704,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setMilestonesUrl,3,1,1,709,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getNotificationsUrl,3,1,0,714,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setNotificationsUrl,3,1,1,719,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getLabelsUrl,3,1,0,724,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setLabelsUrl,3,1,1,729,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getReleasesUrl,3,1,0,734,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setReleasesUrl,3,1,1,739,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getDeploymentsUrl,3,1,0,744,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setDeploymentsUrl,3,1,1,749,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getCreatedAt,3,1,0,754,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setCreatedAt,3,1,1,759,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getUpdatedAt,3,1,0,764,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setUpdatedAt,3,1,1,769,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getPushedAt,3,1,0,774,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setPushedAt,3,1,1,779,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getGitUrl,3,1,0,784,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setGitUrl,3,1,1,789,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getSshUrl,3,1,0,794,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setSshUrl,3,1,1,799,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getCloneUrl,3,1,0,804,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setCloneUrl,3,1,1,809,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getSvnUrl,3,1,0,814,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setSvnUrl,3,1,1,819,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getHomepage,3,1,0,824,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setHomepage,3,1,1,829,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getSize,3,1,0,834,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setSize,3,1,1,839,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getStargazersCount,3,1,0,844,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setStargazersCount,3,1,1,849,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getWatchersCount,3,1,0,854,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setWatchersCount,3,1,1,859,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getLanguage,3,1,0,864,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setLanguage,3,1,1,869,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getHasIssues,3,1,0,874,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setHasIssues,3,1,1,879,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getHasProjects,3,1,0,884,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setHasProjects,3,1,1,889,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getHasDownloads,3,1,0,894,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setHasDownloads,3,1,1,899,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getHasWiki,3,1,0,904,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setHasWiki,3,1,1,909,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getHasPages,3,1,0,914,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setHasPages,3,1,1,919,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getHasDiscussions,3,1,0,924,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setHasDiscussions,3,1,1,929,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getForksCount,3,1,0,934,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setForksCount,3,1,1,939,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getMirrorUrl,3,1,0,944,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setMirrorUrl,3,1,1,949,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getArchived,3,1,0,954,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setArchived,3,1,1,959,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getDisabled,3,1,0,964,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setDisabled,3,1,1,969,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getOpenIssuesCount,3,1,0,974,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setOpenIssuesCount,3,1,1,979,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getLicense,3,1,0,984,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setLicense,3,1,1,989,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getAllowForking,3,1,0,994,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setAllowForking,3,1,1,999,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getIsTemplate,3,1,0,1004,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setIsTemplate,3,1,1,1009,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getWebCommitSignoffRequired,3,1,0,1014,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setWebCommitSignoffRequired,3,1,1,1019,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getTopics,3,1,0,1024,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setTopics,3,1,1,1029,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getVisibility,3,1,0,1034,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setVisibility,3,1,1,1039,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getForks,3,1,0,1044,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setForks,3,1,1,1049,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getOpenIssues,3,1,0,1054,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setOpenIssues,3,1,1,1059,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getWatchers,3,1,0,1064,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setWatchers,3,1,1,1069,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getDefaultBranch,3,1,0,1074,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setDefaultBranch,3,1,1,1079,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getAllowSquashMerge,3,1,0,1084,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setAllowSquashMerge,3,1,1,1089,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getAllowMergeCommit,3,1,0,1094,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setAllowMergeCommit,3,1,1,1099,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getAllowRebaseMerge,3,1,0,1104,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setAllowRebaseMerge,3,1,1,1109,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getAllowAutoMerge,3,1,0,1114,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setAllowAutoMerge,3,1,1,1119,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getDeleteBranchOnMerge,3,1,0,1124,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setDeleteBranchOnMerge,3,1,1,1129,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getAllowUpdateBranch,3,1,0,1134,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setAllowUpdateBranch,3,1,1,1139,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getUseSquashPrTitleAsDefault,3,1,0,1144,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setUseSquashPrTitleAsDefault,3,1,1,1149,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getSquashMergeCommitMessage,3,1,0,1154,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setSquashMergeCommitMessage,3,1,1,1159,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getSquashMergeCommitTitle,3,1,0,1164,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setSquashMergeCommitTitle,3,1,1,1169,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getMergeCommitMessage,3,1,0,1174,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setMergeCommitMessage,3,1,1,1179,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getMergeCommitTitle,3,1,0,1184,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setMergeCommitTitle,3,1,1,1189,0,,
group19,com.github.codergate.dto.pullRequest,Repo,getAdditionalProperties,3,1,0,1194,0,,
group19,com.github.codergate.dto.pullRequest,Repo,setAdditionalProperty,3,1,2,1199,0,,
group19,com.github.codergate.dto.pullRequest,Issue,getHref,3,1,0,26,0,,
group19,com.github.codergate.dto.pullRequest,Issue,setHref,3,1,1,31,0,,
group19,com.github.codergate.dto.pullRequest,Issue,getAdditionalProperties,3,1,0,36,0,,
group19,com.github.codergate.dto.pullRequest,Issue,setAdditionalProperty,3,1,2,41,0,,
group19,com.github.codergate.dto.pullRequest,Links,getSelf,3,1,0,47,0,,
group19,com.github.codergate.dto.pullRequest,Links,setSelf,3,1,1,52,0,,
group19,com.github.codergate.dto.pullRequest,Links,getHtml,3,1,0,57,0,,
group19,com.github.codergate.dto.pullRequest,Links,setHtml,3,1,1,62,0,,
group19,com.github.codergate.dto.pullRequest,Links,getIssue,3,1,0,67,0,,
group19,com.github.codergate.dto.pullRequest,Links,setIssue,3,1,1,72,0,,
group19,com.github.codergate.dto.pullRequest,Links,getComments,3,1,0,77,0,,
group19,com.github.codergate.dto.pullRequest,Links,setComments,3,1,1,82,0,,
group19,com.github.codergate.dto.pullRequest,Links,getReviewComments,3,1,0,87,0,,
group19,com.github.codergate.dto.pullRequest,Links,setReviewComments,3,1,1,92,0,,
group19,com.github.codergate.dto.pullRequest,Links,getReviewComment,3,1,0,97,0,,
group19,com.github.codergate.dto.pullRequest,Links,setReviewComment,3,1,1,102,0,,
group19,com.github.codergate.dto.pullRequest,Links,getCommits,3,1,0,107,0,,
group19,com.github.codergate.dto.pullRequest,Links,setCommits,3,1,1,112,0,,
group19,com.github.codergate.dto.pullRequest,Links,getStatuses,3,1,0,117,0,,
group19,com.github.codergate.dto.pullRequest,Links,setStatuses,3,1,1,122,0,,
group19,com.github.codergate.dto.pullRequest,Links,getAdditionalProperties,3,1,0,127,0,,
group19,com.github.codergate.dto.pullRequest,Links,setAdditionalProperty,3,1,2,132,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getLogin,3,1,0,77,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setLogin,3,1,1,82,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getId,3,1,0,87,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setId,3,1,1,92,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getNodeId,3,1,0,97,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setNodeId,3,1,1,102,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getAvatarUrl,3,1,0,107,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setAvatarUrl,3,1,1,112,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getGravatarId,3,1,0,117,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setGravatarId,3,1,1,122,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getUrl,3,1,0,127,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setUrl,3,1,1,132,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getHtmlUrl,3,1,0,137,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setHtmlUrl,3,1,1,142,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getFollowersUrl,3,1,0,147,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setFollowersUrl,3,1,1,152,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getFollowingUrl,3,1,0,157,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setFollowingUrl,3,1,1,162,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getGistsUrl,3,1,0,167,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setGistsUrl,3,1,1,172,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getStarredUrl,3,1,0,177,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setStarredUrl,3,1,1,182,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getSubscriptionsUrl,3,1,0,187,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setSubscriptionsUrl,3,1,1,192,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getOrganizationsUrl,3,1,0,197,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setOrganizationsUrl,3,1,1,202,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getReposUrl,3,1,0,207,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setReposUrl,3,1,1,212,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getEventsUrl,3,1,0,217,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setEventsUrl,3,1,1,222,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getReceivedEventsUrl,3,1,0,227,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setReceivedEventsUrl,3,1,1,232,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getType,3,1,0,237,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setType,3,1,1,242,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getSiteAdmin,3,1,0,247,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setSiteAdmin,3,1,1,252,0,,
group19,com.github.codergate.dto.pullRequest,Owner,getAdditionalProperties,3,1,0,257,0,,
group19,com.github.codergate.dto.pullRequest,Owner,setAdditionalProperty,3,1,2,262,0,,
group19,com.github.codergate.dto.pullRequest,Head,getLabel,3,1,0,38,0,,
group19,com.github.codergate.dto.pullRequest,Head,setLabel,3,1,1,43,0,,
group19,com.github.codergate.dto.pullRequest,Head,getRef,3,1,0,48,0,,
group19,com.github.codergate.dto.pullRequest,Head,setRef,3,1,1,53,0,,
group19,com.github.codergate.dto.pullRequest,Head,getSha,3,1,0,58,0,,
group19,com.github.codergate.dto.pullRequest,Head,setSha,3,1,1,63,0,,
group19,com.github.codergate.dto.pullRequest,Head,getUser,3,1,0,68,0,,
group19,com.github.codergate.dto.pullRequest,Head,setUser,3,1,1,73,0,,
